2025-05-23 06:25:03,613 [INFO] wb_api: Приложение запущено внутри контейнера
web-1  | 2025-05-23 06:25:03,676 [INFO] yandex_api: Приложение запущено
web-1  | Пошлина: N/A ₽                                                                                                                                                                                                                                                   
web-1  | Характеристики:                                                                                                                                                                                                                                                  
web-1  |   Диагональ экрана:: 6.2"                                                                                                                                                                                                                                        
web-1  |   Встроенная память:: 128 ГБ                                                                                                                                                                                                                                     
web-1  |   Оперативная память:: 8 ГБ                                                                                                                                                                                                                                      
web-1  |   Версия:: Global                                                                                                                                                                                                                                                
web-1  |   Количество основных камер:: 3
web-1  |                                                                                                                                                                                                                                                                  
web-1  | 2025-05-23 06:25:17,456 [INFO] yandex_api: Попытка загрузки изображения: https://avatars.mds.yandex.net/get-mpic/5232557/img_id2556303069502217976.png/orig                                                                                                      
web-1  | 2025-05-23 06:25:18,047 [INFO] yandex_api: Успешно сохранено: media/image/102662400826/1.jpg                                                                                                                                                                     
web-1  | 2025-05-23 06:25:18,047 [INFO] yandex_api: product: ID товара: 103552368225
web-1  | Название: Смартфон Samsung Galaxy S24 FE, 8/256 GB, 6.7", цвет Graphite / Графит                                                                                                                                                                                 
web-1  | Бренд: Смартфон                                                                                                                                                                                                                                                  
web-1  | Цена: 47257 ₽                                                                                                                                                                                                                                                    
web-1  | Цена без скидки: 62180 ₽                                                                                                                                                                                                                                         
web-1  | Рейтинг: N/A                                                                                                                                                                                                                                                     
web-1  | Количество отзывов: N/A                                                                                                                                                                                                                                          
web-1  | Магазин: Пэй
web-1  | Ссылка на товар: https://market.yandex.ru/product--smartfon-samsung-galaxy-s24-fe-8-256-gb-6-7-tsvet-graphite-grafit/702969125?hid=90401&sku=103552368225&show-uid=17479707157871132293706003&from=search&cpa=1&do-waremd5=uc886CUqTfFfZX88u0uQZA&sponsored=1&cpc=-C20i2r2ypxPL51aJm4YUmdpJFozUtTv0WZuSm3L2XnvOTAWqB-6p_ElCFr_NfeAAl7k8GdRvt0V3WM8lbZRWumZzWrRPTeImxRbqlQtuhrRUJ0Y5JjLF3NWlgJdWvJ84l9s1XJBhh3LE8p27jglGu5nd45O_3pfR5rs2c0wY6e9GomJTe58xSPRuCyrtA-wG6HadTeogTlchTUjjzP59qpwtuDn4JhZmQVGUs3E-goJI0KznrYXHaoZU-AIrtcZC6Q_897mrTpiPn3pt5qbpJLNYrtjbqA5I0x199bWaPoCvhdKkheRZGarjQaaoiIPkaq6--bIIfniN7lTQdygm4-4SwD2tEL5ox-2zdAOL_22_hGI-Mi_Su4V8l6QOmXxsSCCTg_FicXnmscE71SlUOyiTGpQElXJ-zOmqiox4AwJdR4c8Jh1KgJj_MBcCq1AP-h05jGy-kNMd58vSnd4UTO1jBvbAJ4h0RvjohNhU6Vl9um_d7jpOYYI6Dx_EZn6X3Ya3msTiAMEcthjcoGlZ0bPynVPLTLdB-CjNLq56K9q_7QVCtBAnUGhuIltTCkh&cc=CiBkOGVlM2UzN2VhNTA5OTViOGRiODViY2M0ZjJjZmJhYxDnAYB95u0G&uniqueId=183597609
web-1  | Ссылка на изображение: https://avatars.mds.yandex.net/get-mpic/5268639/2a00000192fdba4bd38d0e2f9412c4e0bbc9/orig
web-1  | Дата доставки: 31 мая                                                                                                                                                                                                                                            
web-1  | Типы доставки: ПВЗ, По клику                                                                                                                                                                                                                                     
web-1  | Пошлина: N/A ₽
web-1  | Характеристики:                                                                                                                                                                                                                                                  
web-1  |   Встроенная память:: 256 ГБ                                                                                                                                                                                                                                     
web-1  |   Оперативная память:: 8 ГБ                                                                                                                                                                                                                                      
web-1  |   Беспроводные интерфейсы:: Bluetooth, Wi-Fi                                                                                                                                                                                                                     
web-1  |   Цвет товара:: graphite                                                                                                                                                                                                                                         
web-1  |                                                                                                                                                                                                                                                                  
web-1  | 2025-05-23 06:25:18,047 [INFO] yandex_api: Попытка загрузки изображения: https://avatars.mds.yandex.net/get-mpic/5268639/2a00000192fdba4bd38d0e2f9412c4e0bbc9/orig
web-1  | 2025-05-23 06:25:18,355 [INFO] yandex_api: Успешно сохранено: media/image/103552368225/1.jpg                                                                                                                                                                     
web-1  | 2025-05-23 06:25:18,356 [INFO] yandex_api: product: ID товара: 102722431183
web-1  | Название: Смартфон Samsung Galaxy S24 8/256 ГБ (SM-S9210) Серый | Marble Gray (Snapdragon)                                                                                                                                                                       
web-1  | Бренд: Смартфон                                                                                                                                                                                                                                                  
web-1  | Цена: 49490 ₽                                                                                                                                                                                                                                                    
web-1  | Цена без скидки: 97039 ₽                                                                                                                                                                                                                                         
web-1  | Рейтинг: 4.9                                                                                                                                                                                                                                                     
web-1  | Количество отзывов: 87
web-1  | Магазин: Пэй                                                                                                                                                                                                                                                     
web-1  | Ссылка на товар: https://market.yandex.ru/product--smartfon-samsung-galaxy-s24-8-128-gb-dual-nano-sim-esim-onyx-black/49508300?hid=90401&sku=102722431183&show-uid=17479707157871132293706004&from=search&cpa=1&do-waremd5=4C0OexWHnEQLOgu5hjKWgg&sponsored=1&cpc=-C20i2r2ypzW2gam0o7EOhjCOcexiOWmL6Yi23KXgey-vBzjYwmb4cPGkQqdFtwuUBIfilvup1Q8Pssgm5txbg1D18M5MdcTlPcRCBO56ME79X_scORn1E0N7XYVa4-DOT2laxGzXPOjh7e5GEShkgv2Ai6pWFwXXZlYyo1Ntnj7-UBnaeXnWeraV5sir95xyWTucvT1kwA-co0WZquGQJxu2bit5qv15gKWkfTlM50vjcYxN-oHHp31QWCUp0SMkcahvdR_bnzOO8tZ9yaMX3Q8_dctfwOVdBTHXYehYny1Z-YzJ0i6iHRjCoIhVA9uLkJPWIV-ENDJo2xlVcv2FFsDh6UWR3N3vAx6KN_ZPi0g4BdW_6DLpHTQQJXwZonZcEElMWvbgYjWhvnoYHA3hAvvDp1LMUy5Sm6HtfkOUKIGUKrNWWTrnwMhVpn0M9zEVVsalY7k_lMbyJBtayXYrxu6pAUgMSKxqohgFpwK1iqyshG5K5PvoxXi_5trpKi-FsR-1OnP3pLEOzOSCZ2WI6V4TUz_9oXhaN6GqX2GCRBq4CibEZu924vHVhxjfueJexG14UG0wxU%2C&cc=CiBkOGVlM2UzN2VhNTA5OTViOGRiODViY2M0ZjJjZmJhYxDnAYB95u0G&uniqueId=62878861
web-1  | Ссылка на изображение: https://avatars.mds.yandex.net/get-mpic/12554399/2a0000018d925653dc6bbe2782720c9e4168/orig
web-1  | Дата доставки: С 1 июня                                                                                                                                                                                                                                          
web-1  | Типы доставки: ПВЗ, По клику                                                                                                                                                                                                                                     
web-1  | Пошлина: 5812 ₽                                                                                                                                                                                                                                                  
web-1  | Характеристики:                                                                                                                                                                                                                                                  
web-1  |   Диагональ экрана:: 6.2"
web-1  |   Встроенная память:: 256 ГБ                                                                                                                                                                                                                                     
web-1  |   Оперативная память:: 8 ГБ                                                                                                                                                                                                                                      
web-1  |   Версия:: для других стран                                                                                                                                                                                                                                      
web-1  |   Количество основных камер:: 3                                                                                                                                                                                                                                  
web-1  |                                                                                                                                                                                                                                                                  
web-1  | 2025-05-23 06:25:18,356 [INFO] yandex_api: Попытка загрузки изображения: https://avatars.mds.yandex.net/get-mpic/12554399/2a0000018d925653dc6bbe2782720c9e4168/orig                                                                                              
web-1  | 2025-05-23 06:25:18,753 [INFO] yandex_api: Успешно сохранено: media/image/102722431183/1.jpg
web-1  | 2025-05-23 06:25:18,753 [INFO] yandex_api: product: ID товара: 102722431185
